Hex,Segment,Field Names,Label,Predicted_Labels,Predict_Segment,ACC,F1,Precision,Recall,FPR,Perfection
320700008700000c007c000112081284010000000000ff09007800110000001c0004000136455337203331352d32454831342d304142302000c000040001000636455337203331352d32454831342d304142302000c0000400010007202020202020202020202020202020202020202000c0560302060081426f6f74204c6f61646572202020202020202020000041200909,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,31,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 25, 146]",0.8698630136986302,0.4571428571428572,0.7272727272727273,0.3333333333333333,0.02459016393442623,0.17391304347826086
320700008800000800080001120411440100ff090004001c0000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw']",ROSCTR_7-Function_0-SYNTAX_ID_17-type_fg_68-sub_function_1-RETURN_CODE_255,17,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 18, 22, 24, 25]",0.5769230769230769,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.2857142857142857,0.2777777777777778
320700008800000c0160000112081284010000000000ff09015c001c00000022000a0001534e4150372d53455256455200000000000000000000000000000000000000000002435055203331352d3220504e2f445000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000044f726967696e616c205369656d656e732045717569706d656e7400000000000000055320432d433255523238393232303132000000000000000000000000000000000007435055203331352d3220504e2f4450000000000000000000000000000000000000084d4d4320323637464631314600000000000000000000000000000000000000000009002af60000010000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000000000b0000000000000000000000000000000000000000000000000000000000000000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,23,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 28, 29, 374]",0.9518716577540107,0.5,0.75,0.375,0.008571428571428572,0.17391304347826086
320700008900000800080001120411440100ff09000401310001,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw']",ROSCTR_7-Function_0-SYNTAX_ID_17-type_fg_68-sub_function_1-RETURN_CODE_255,17,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 18, 22, 24, 25]",0.5769230769230769,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.2857142857142857,0.2777777777777778
320700008900000c0034000112081284010000000000ff090030013100010028000100010800040000b71b000002dc6c05f5e10000000000000000000000000000000000000000000000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32, 34, 36, 38, 40, 44, 48]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw', 's7comm.data.userdata.szl_data_tree_raw', 's7comm.szl.0131.0001.pdu_raw', 's7comm.szl.0131.0001.anz_raw', 's7comm.szl.0131.0001.mpi_bps_raw', 's7comm.szl.0131.0001.kbus_bps_raw', 's7comm.szl.0131.0001.res_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,30,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 25, 74]",0.6621621621621622,0.3902439024390244,0.7272727272727273,0.26666666666666666,0.06818181818181818,0.13793103448275862
320100008a0000080000f0000001000101e0,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 14, 16]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.setup_reserved1_raw', 's7comm.param.maxamq_calling_raw', 's7comm.param.maxamq_called_raw', 's7comm.param.pdu_length_raw']",ROSCTR_1-FUNCTION_240,16,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6666666666666666,0.7000000000000001,0.7777777777777778,0.6363636363636364,0.2857142857142857,0.4
320300008a00000800000000f0000001000101e0,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 16, 18]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw', 's7comm.param.setup_reserved1_raw', 's7comm.param.maxamq_calling_raw', 's7comm.param.maxamq_called_raw', 's7comm.param.pdu_length_raw']",ROSCTR_3-FUNCTION_240,9,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.2857142857142857,0.3333333333333333
320700008b00000800080001120411440100ff09000400110000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw']",ROSCTR_7-Function_0-SYNTAX_ID_17-type_fg_68-sub_function_1-RETURN_CODE_255,17,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 18, 22, 24, 25]",0.5769230769230769,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.2857142857142857,0.2777777777777778
320700008b00000c007c000112081284010000000000ff09007800110000001c0004000136455337203331352d32454831342d304142302000c000040001000636455337203331352d32454831342d304142302000c0000400010007202020202020202020202020202020202020202000c0560302060081426f6f74204c6f61646572202020202020202020000041200909,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,31,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 25, 146]",0.8698630136986302,0.4571428571428572,0.7272727272727273,0.3333333333333333,0.02459016393442623,0.17391304347826086
320700008c00000800080001120411440100ff090004001c0000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw']",ROSCTR_7-Function_0-SYNTAX_ID_17-type_fg_68-sub_function_1-RETURN_CODE_255,17,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 18, 22, 24, 25]",0.5769230769230769,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.2857142857142857,0.2777777777777778
320700008c00000c0160000112081284010000000000ff09015c001c00000022000a0001534e4150372d53455256455200000000000000000000000000000000000000000002435055203331352d3220504e2f445000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000044f726967696e616c205369656d656e732045717569706d656e7400000000000000055320432d433255523238393232303132000000000000000000000000000000000007435055203331352d3220504e2f4450000000000000000000000000000000000000084d4d4320323637464631314600000000000000000000000000000000000000000009002af60000010000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000000000b0000000000000000000000000000000000000000000000000000000000000000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,23,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 28, 29, 374]",0.9518716577540107,0.5,0.75,0.375,0.008571428571428572,0.17391304347826086
320700008d00000800080001120411440100ff09000401310001,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw']",ROSCTR_7-Function_0-SYNTAX_ID_17-type_fg_68-sub_function_1-RETURN_CODE_255,17,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 18, 22, 24, 25]",0.5769230769230769,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.2857142857142857,0.2777777777777778
320700008d00000c0034000112081284010000000000ff090030013100010028000100010800040000b71b000002dc6c05f5e10000000000000000000000000000000000000000000000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32, 34, 36, 38, 40, 44, 48]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw', 's7comm.data.userdata.szl_data_tree_raw', 's7comm.szl.0131.0001.pdu_raw', 's7comm.szl.0131.0001.anz_raw', 's7comm.szl.0131.0001.mpi_bps_raw', 's7comm.szl.0131.0001.kbus_bps_raw', 's7comm.szl.0131.0001.res_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,30,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 25, 74]",0.6621621621621622,0.3902439024390244,0.7272727272727273,0.26666666666666666,0.06818181818181818,0.13793103448275862
320100008e0000080000f0000001000101e0,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 14, 16]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.setup_reserved1_raw', 's7comm.param.maxamq_calling_raw', 's7comm.param.maxamq_called_raw', 's7comm.param.pdu_length_raw']",ROSCTR_1-FUNCTION_240,16,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6666666666666666,0.7000000000000001,0.7777777777777778,0.6363636363636364,0.2857142857142857,0.4
320300008e00000800000000f0000001000101e0,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 16, 18]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw', 's7comm.param.setup_reserved1_raw', 's7comm.param.maxamq_calling_raw', 's7comm.param.maxamq_called_raw', 's7comm.param.pdu_length_raw']",ROSCTR_3-FUNCTION_240,9,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.2857142857142857,0.3333333333333333
320700008f00000800080001120411440100ff09000400110000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw']",ROSCTR_7-Function_0-SYNTAX_ID_17-type_fg_68-sub_function_1-RETURN_CODE_255,17,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 18, 22, 24, 25]",0.5769230769230769,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.2857142857142857,0.2777777777777778
320700008f00000c007c000112081284010000000000ff09007800110000001c0004000136455337203331352d32454831342d304142302000c000040001000636455337203331352d32454831342d304142302000c0000400010007202020202020202020202020202020202020202000c0560302060081426f6f74204c6f61646572202020202020202020000041200909,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,31,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 25, 146]",0.8698630136986302,0.4571428571428572,0.7272727272727273,0.3333333333333333,0.02459016393442623,0.17391304347826086
320700009000000800080001120411440100ff090004001c0000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw']",ROSCTR_7-Function_0-SYNTAX_ID_17-type_fg_68-sub_function_1-RETURN_CODE_255,17,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 18, 22, 24, 25]",0.5769230769230769,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.2857142857142857,0.2777777777777778
320700009000000c0160000112081284010000000000ff09015c001c00000022000a0001534e4150372d53455256455200000000000000000000000000000000000000000002435055203331352d3220504e2f445000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000044f726967696e616c205369656d656e732045717569706d656e7400000000000000055320432d433255523238393232303132000000000000000000000000000000000007435055203331352d3220504e2f4450000000000000000000000000000000000000084d4d4320323637464631314600000000000000000000000000000000000000000009002af60000010000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000000000b0000000000000000000000000000000000000000000000000000000000000000,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 28, 30, 32]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.userdata.szl_id_raw', 's7comm.data.userdata.szl_index_raw', 's7comm.data.userdata.szl_id.partlist_len_raw', 's7comm.data.userdata.szl_id.partlist_cnt_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_132-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,23,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 24, 28, 29, 374]",0.9518716577540107,0.5,0.75,0.375,0.008571428571428572,0.17391304347826086
